user_id_anon,session_id,timestamp,item_id,prompt,answer_raw,answer_type,difficulty,attempt_n,time_sec,hint_used,y_label,split,source_type,generation_method
u_syn_02,s_syn_02_05,2026-07-04T12:16:00Z,VARS_005,¿Qué sucede si se intenta modificar una variable final en Java después de haber sido inicializada?,x no cambia,short_text_1sent,medium,2,23.13,1,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_14,s_syn_14_01,2026-07-03T22:47:00Z,VARS_013,¿Cuál es el resultado de int x = 5 / 2; System.out.println(x); en Java?,static pertenece a cada objeto,short_text_1sent,medium,1,15.28,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_20,s_syn_20_01,2026-07-03T23:12:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,local y global son lo mismo,short_text_1sent,easy,1,20.0,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_20,s_syn_20_01,2026-07-04T03:34:00Z,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,int,short_text_1sent,medium,3,16.28,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_26,s_syn_26_05,2026-07-04T11:10:00Z,VARS_015,¿Qué palabra clave se utiliza para declarar una constante en Java?,inicializar es solo escribir el nombre,short_text_1sent,easy,1,22.68,1,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_04,2026-07-04T09:29:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,true,short_text_1sent,easy,2,21.9,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_17,s_syn_17_04,2026-07-03T22:21:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,64 bits,short_text_1sent,easy,1,11.04,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_04,s_syn_04_02,2026-07-04T16:19:00Z,VARS_007,¿Qué tipo de variable es String en Java?,16 bits,short_text_1sent,medium,3,17.58,1,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_30,s_syn_30_02,2026-07-04T03:49:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,true,short_text_1sent,easy,2,15.18,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_14,s_syn_14_06,2026-07-04T07:46:00Z,VARS_007,¿Qué tipo de variable es String en Java?,se concatena como texto,short_text_1sent,medium,2,14.4,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_06,s_syn_06_05,2026-07-04T10:49:00Z,VARS_005,¿Qué sucede si se intenta modificar una variable final en Java después de haber sido inicializada?,finale,short_text_1sent,medium,2,3.19,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_17,s_syn_17_02,2026-07-04T14:03:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,puede empezar con número,short_text_1sent,hard,2,9.46,1,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_20,s_syn_20_03,2026-07-04T17:46:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,el resultado es 3,short_text_1sent,easy,2,13.5,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_21,s_syn_21_02,2026-07-04T17:33:00Z,VARS_001,¿Cuál es la forma correcta de inicializar una variable double con el valor 5?,int,short_text_1sent,easy,2,14.72,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_23,s_syn_23_06,2026-07-03T18:37:00Z,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,-128 a 29,short_text_1sent,easy,3,22.64,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_26,s_syn_26_06,2026-07-04T04:54:00Z,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,una variable es un método,short_text_1sent,easy,3,15.94,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_30,s_syn_30_04,2026-07-03T21:32:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,local y global son lo mismo,short_text_1sent,easy,3,17.28,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_03,s_syn_03_05,2026-07-04T16:25:00Z,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,x no cambia,short_text_1sent,easy,3,1.1,1,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_15,s_syn_15_06,2026-07-04T14:37:00Z,VARS_014,¿Cómo se pueden declarar múltiples variables de tipo int en una sola línea en Java?,-128 a 29,short_text_1sent,medium,3,26.46,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_07,s_syn_07_05,2026-07-04T06:02:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,no se,short_text_1sent,hard,1,10.96,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_01,s_syn_01_06,2026-07-04T01:26:00Z,VARS_014,¿Cómo se pueden declarar múltiples variables de tipo int en una sola línea en Java?,ninguna,short_text_1sent,medium,1,13.31,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_19,s_syn_19_01,2026-07-04T09:52:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,se concatena como texto,short_text_1sent,hard,3,12.78,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_05,s_syn_05_03,2026-07-04T08:39:00Z,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,32 bits,short_text_1sent,easy,3,4.46,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_14,s_syn_14_01,2026-07-04T12:01:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,finale,short_text_1sent,easy,2,24.02,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_05,s_syn_05_01,2026-07-04T03:20:00Z,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,la global existe solo dentro del método,short_text_1sent,easy,1,18.68,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_07,s_syn_07_06,2026-07-04T01:12:00Z,VARS_013,¿Cuál es el resultado de int x = 5 / 2; System.out.println(x); en Java?,imprime 2,short_text_1sent,medium,3,15.84,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_23,s_syn_23_03,2026-07-03T18:58:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,cualquier símbolo sirve,short_text_1sent,easy,1,10.1,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_01,s_syn_01_01,2026-07-04T01:27:00Z,VARS_001,¿Cuál es la forma correcta de inicializar una variable double con el valor 5?,double x = 5;,short_text_1sent,easy,3,11.89,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_04,s_syn_04_01,2026-07-04T03:54:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,es un comando,short_text_1sent,easy,3,10.62,1,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_26,s_syn_26_06,2026-07-04T04:40:00Z,VARS_007,¿Qué tipo de variable es String en Java?,solo se escribe el tipo,short_text_1sent,medium,1,6.32,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_08,s_syn_08_06,2026-07-04T08:56:00Z,VARS_001,¿Cuál es la forma correcta de inicializar una variable double con el valor 5?,double valor = 5;,short_text_1sent,easy,3,1.1,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_30,s_syn_30_01,2026-07-04T07:33:00Z,VARS_015,¿Qué palabra clave se utiliza para declarar una constante en Java?,sirve para ejecutar instrucciones,short_text_1sent,easy,1,19.23,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_04,s_syn_04_05,2026-07-03T23:04:00Z,VARS_015,¿Qué palabra clave se utiliza para declarar una constante en Java?,error,short_text_1sent,easy,1,13.67,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_07,s_syn_07_02,2026-07-04T02:43:00Z,VARS_005,¿Qué sucede si se intenta modificar una variable final en Java después de haber sido inicializada?,se genera un error de compilacion,short_text_1sent,medium,2,1.1,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_03,2026-07-04T01:51:00Z,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,el tipo no importa,short_text_1sent,easy,1,20.14,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_08,s_syn_08_03,2026-07-04T03:29:00Z,VARS_006,¿Qué palabra clave se utiliza para evitar que una variable de clase se sobrescriba en una subclase?,declarar e inicializar es lo mismo,short_text_1sent,hard,3,10.73,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_14,s_syn_14_03,2026-07-04T14:55:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,true,short_text_1sent,easy,3,17.85,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_04,s_syn_04_01,2026-07-04T12:29:00Z,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,finale,short_text_1sent,easy,2,16.37,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_04,2026-07-04T11:54:00Z,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,una variable es un método,short_text_1sent,medium,3,9.51,1,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_06,s_syn_06_02,2026-07-04T05:39:00Z,VARS_005,¿Qué sucede si se intenta modificar una variable final en Java después de haber sido inicializada?,se genera un error de compilacion,short_text_1sent,medium,1,8.06,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_06,s_syn_06_05,2026-07-04T09:42:00Z,VARS_006,¿Qué palabra clave se utiliza para evitar que una variable de clase se sobrescriba en una subclase?,final evita sobrescritura,short_text_1sent,hard,2,1.1,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_01,2026-07-04T15:10:00Z,VARS_013,¿Cuál es el resultado de int x = 5 / 2; System.out.println(x); en Java?,float,short_text_1sent,medium,3,19.64,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_11,s_syn_11_03,2026-07-03T19:35:00Z,VARS_005,¿Qué sucede si se intenta modificar una variable final en Java después de haber sido inicializada?,usar nombres sin significado,short_text_1sent,medium,2,26.99,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_05,s_syn_05_05,2026-07-04T17:08:00Z,VARS_001,¿Cuál es la forma correcta de inicializar una variable double con el valor 5?,sirve para ejecutar instrucciones,short_text_1sent,easy,1,12.69,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_07,s_syn_07_02,2026-07-04T03:05:00Z,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,fina,short_text_1sent,easy,3,14.96,1,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_14,s_syn_14_06,2026-07-04T04:09:00Z,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,puede empezar con número,short_text_1sent,easy,3,21.81,1,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_30,s_syn_30_03,2026-07-03T22:45:00Z,VARS_001,¿Cuál es la forma correcta de inicializar una variable double con el valor 5?,local y global son lo mismo,short_text_1sent,easy,3,1.1,1,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_27,s_syn_27_06,2026-07-04T13:46:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,se puede llamar 1variable,short_text_1sent,hard,1,10.52,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_21,s_syn_21_02,2026-07-04T17:28:00Z,VARS_007,¿Qué tipo de variable es String en Java?,asignar es crear la variable sin valor,short_text_1sent,medium,2,20.39,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_06,2026-07-04T13:19:00Z,VARS_007,¿Qué tipo de variable es String en Java?,el tipo no importa,short_text_1sent,medium,1,28.42,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_06,s_syn_06_02,2026-07-04T12:20:00Z,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,staticc,short_text_1sent,easy,3,16.52,1,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_23,s_syn_23_02,2026-07-04T08:39:00Z,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,no sé,short_text_1sent,easy,3,4.23,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_27,s_syn_27_06,2026-07-04T08:51:00Z,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,inicializar es solo escribir el nombre,short_text_1sent,easy,3,18.2,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_03,s_syn_03_05,2026-07-04T07:03:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,char valor = 'b';,short_text_1sent,easy,3,1.57,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_08,s_syn_08_05,2026-07-04T07:04:00Z,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,32 bits,short_text_1sent,easy,2,2.66,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_14,s_syn_14_06,2026-07-04T05:30:00Z,VARS_008,¿Cuál es la diferencia principal entre variables de instancia y de clase en Java?,ambas pertenecen al objeto,short_text_1sent,hard,3,15.4,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_08,s_syn_08_02,2026-07-04T12:24:00Z,VARS_006,¿Qué palabra clave se utiliza para evitar que una variable de clase se sobrescriba en una subclase?,x queda en 5,short_text_1sent,hard,3,11.44,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_04,2026-07-04T11:21:00Z,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,desde -128 hasta 127,short_text_1sent,medium,1,14.98,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_01,s_syn_01_02,2026-07-04T05:08:00Z,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,la operación mantiene el valor inicial,short_text_1sent,easy,2,17.28,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_06,s_syn_06_04,2026-07-04T08:37:00Z,VARS_015,¿Qué palabra clave se utiliza para declarar una constante en Java?,las de instancia son compartidas por todos,short_text_1sent,easy,1,16.54,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_02,s_syn_02_04,2026-07-04T07:13:00Z,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,todo es string,short_text_1sent,easy,3,12.96,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_20,s_syn_20_05,2026-07-04T04:03:00Z,VARS_007,¿Qué tipo de variable es String en Java?,clase String,short_text_1sent,medium,3,12.12,1,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_19,s_syn_19_02,2026-07-03T23:26:00Z,VARS_013,¿Cuál es el resultado de int x = 5 / 2; System.out.println(x); en Java?,no sé,short_text_1sent,medium,1,16.0,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_21,s_syn_21_02,2026-07-03T20:20:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,se imprime 2.5,short_text_1sent,hard,1,20.53,1,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_07,s_syn_07_03,2026-07-04T16:14:00Z,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,declarar significa cambiar el valor,short_text_1sent,medium,3,29.44,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_08,s_syn_08_06,2026-07-04T07:51:00Z,VARS_008,¿Cuál es la diferencia principal entre variables de instancia y de clase en Java?,una variable es una función,short_text_1sent,hard,2,19.85,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_21,s_syn_21_06,2026-07-04T02:22:00Z,VARS_006,¿Qué palabra clave se utiliza para evitar que una variable de clase se sobrescriba en una subclase?,publico,short_text_1sent,hard,3,11.81,1,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_11,s_syn_11_05,2026-07-04T10:45:00Z,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,el resultado es 0,short_text_1sent,easy,2,15.2,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_02,s_syn_02_06,2026-07-04T11:50:00Z,VARS_012,¿Cuál es el tamaño en bits de una variable de tipo int en Java?,el resultado es 5,short_text_1sent,easy,2,17.71,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_03,s_syn_03_02,2026-07-04T13:21:00Z,VARS_005,¿Qué sucede si se intenta modificar una variable final en Java después de haber sido inicializada?,no se puede modificar una variable final,short_text_1sent,medium,2,4.63,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_19,s_syn_19_04,2026-07-04T13:25:00Z,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,String,short_text_1sent,easy,3,13.4,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_01,s_syn_01_05,2026-07-03T22:14:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,5 / 2 da 2.5 en int,short_text_1sent,hard,1,19.3,1,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_14,s_syn_14_06,2026-07-04T03:30:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,una variable local siempre cambia la global,short_text_1sent,easy,1,9.69,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_02,2026-07-04T02:04:00Z,VARS_007,¿Qué tipo de variable es String en Java?,una variable es una función,short_text_1sent,medium,2,14.11,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_14,s_syn_14_05,2026-07-04T08:55:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,declarar significa cambiar el valor,short_text_1sent,hard,1,17.54,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_20,s_syn_20_02,2026-07-04T09:37:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,no sé,short_text_1sent,easy,1,12.67,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_12,s_syn_12_06,2026-07-04T16:56:00Z,VARS_008,¿Cuál es la diferencia principal entre variables de instancia y de clase en Java?,la variable de clase pertenece a la clase y la de instancia al objeto,short_text_1sent,hard,3,1.14,1,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_15,s_syn_15_02,2026-07-04T02:12:00Z,VARS_006,¿Qué palabra clave se utiliza para evitar que una variable de clase se sobrescriba en una subclase?,publico,short_text_1sent,hard,3,12.95,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_12,s_syn_12_03,2026-07-04T02:09:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,16 bits,short_text_1sent,easy,1,7.38,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_27,s_syn_27_05,2026-07-04T15:20:00Z,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,x1x2x3,short_text_1sent,easy,3,15.11,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_08,s_syn_08_05,2026-07-04T17:21:00Z,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,int,short_text_1sent,medium,3,13.58,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_30,s_syn_30_02,2026-07-03T23:40:00Z,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,modificador private,short_text_1sent,easy,2,6.19,1,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_05,s_syn_05_01,2026-07-04T04:05:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,char c = 'a';,short_text_1sent,easy,3,2.11,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_30,s_syn_30_03,2026-07-04T03:40:00Z,VARS_001,¿Cuál es la forma correcta de inicializar una variable double con el valor 5?,fin,short_text_1sent,easy,1,15.44,1,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_06,2026-07-04T07:48:00Z,VARS_006,¿Qué palabra clave se utiliza para evitar que una variable de clase se sobrescriba en una subclase?,final evita sobrescritura,short_text_1sent,hard,1,5.48,1,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_30,s_syn_30_01,2026-07-04T16:14:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,64 bits,short_text_1sent,easy,2,1.1,1,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_15,s_syn_15_02,2026-07-04T13:30:00Z,VARS_005,¿Qué sucede si se intenta modificar una variable final en Java después de haber sido inicializada?,int,short_text_1sent,medium,3,17.8,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_03,s_syn_03_06,2026-07-03T19:22:00Z,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,-128 a 127,short_text_1sent,medium,1,9.05,0,OK,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_15,s_syn_15_05,2026-07-04T14:09:00Z,VARS_015,¿Qué palabra clave se utiliza para declarar una constante en Java?,inicializar es solo escribir el nombre,short_text_1sent,easy,1,8.63,1,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_05,s_syn_05_05,2026-07-04T07:05:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,es un comando,short_text_1sent,easy,1,12.86,1,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_06,s_syn_06_02,2026-07-04T15:05:00Z,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,todas son globales,short_text_1sent,medium,1,15.96,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_14,s_syn_14_01,2026-07-03T21:08:00Z,VARS_014,¿Cómo se pueden declarar múltiples variables de tipo int en una sola línea en Java?,pribate,short_text_1sent,medium,2,15.09,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_20,s_syn_20_06,2026-07-04T11:29:00Z,VARS_007,¿Qué tipo de variable es String en Java?,int x = 1,short_text_1sent,medium,3,15.18,0,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_20,s_syn_20_01,2026-07-04T03:55:00Z,VARS_006,¿Qué palabra clave se utiliza para evitar que una variable de clase se sobrescriba en una subclase?,local y global son lo mismo,short_text_1sent,hard,3,19.63,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_03,s_syn_03_02,2026-07-04T17:27:00Z,VARS_011,¿Cuál es el rango de valores que puede almacenar una variable de tipo byte en Java?,la global existe solo dentro del método,short_text_1sent,medium,2,17.83,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_08,s_syn_08_01,2026-07-04T03:37:00Z,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,las de instancia son compartidas por todos,short_text_1sent,easy,1,14.88,0,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_02,s_syn_02_02,2026-07-04T04:54:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,se puede llamar 1variable,short_text_1sent,easy,3,9.18,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_17,s_syn_17_06,2026-07-04T01:32:00Z,VARS_006,¿Qué palabra clave se utiliza para evitar que una variable de clase se sobrescriba en una subclase?,1,short_text_1sent,hard,1,15.46,1,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_08,s_syn_08_02,2026-07-04T09:25:00Z,VARS_004,¿Qué tipo de error se produce si se intenta acceder a una variable local no inicializada en Java?,x no cambia,short_text_1sent,hard,2,18.6,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_06,2026-07-04T01:35:00Z,VARS_013,¿Cuál es el resultado de int x = 5 / 2; System.out.println(x); en Java?,7,short_text_1sent,medium,2,20.89,0,E5,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_01,s_syn_01_04,2026-07-03T21:34:00Z,VARS_006,¿Qué palabra clave se utiliza para evitar que una variable de clase se sobrescriba en una subclase?,una variable es una función,short_text_1sent,hard,2,8.27,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_27,s_syn_27_01,2026-07-04T09:03:00Z,VARS_009,¿Cuál es el tipo de dato por defecto para números decimales en Java?,no recuerdo,short_text_1sent,easy,1,10.45,1,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_19,s_syn_19_06,2026-07-04T10:13:00Z,VARS_001,¿Cuál es la forma correcta de inicializar una variable double con el valor 5?,todo es string,short_text_1sent,easy,3,18.48,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_08,s_syn_08_03,2026-07-03T21:43:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,todas son locales,short_text_1sent,easy,3,20.23,1,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_12,s_syn_12_03,2026-07-04T05:20:00Z,VARS_010,¿Cuál es el valor por defecto de una variable de tipo boolean en Java?,-128 a 29,short_text_1sent,easy,3,9.97,0,E3,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_06,2026-07-04T05:19:00Z,VARS_003,¿Cuál de las siguientes es una declaración correcta de una variable de tipo char en Java?,se declara después de usarla,short_text_1sent,easy,2,15.07,1,E2,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_08,s_syn_08_06,2026-07-04T06:30:00Z,VARS_002,¿Qué modificador de acceso permite que una variable sea accesible solo dentro de la misma clase?,una variable es un método,short_text_1sent,easy,2,20.59,0,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_27,s_syn_27_06,2026-07-04T01:15:00Z,VARS_006,¿Qué palabra clave se utiliza para evitar que una variable de clase se sobrescriba en una subclase?,x1x2x3,short_text_1sent,hard,3,18.33,0,E4,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_22,s_syn_22_06,2026-07-04T12:35:00Z,VARS_008,¿Cuál es la diferencia principal entre variables de instancia y de clase en Java?,es un comando,short_text_1sent,hard,3,17.74,1,E1,train,synthetic_augmented,plantillas controladas + variación de respuestas
u_syn_04,s_syn_04_06,2026-07-03T21:45:00Z,VARS_015,¿Qué palabra clave se utiliza para declarar una constante en Java?,no existe diferencia entre instancia y clase,short_text_1sent,easy,1,13.67,1,E6,train,synthetic_augmented,plantillas controladas + variación de respuestas
